GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00052341	すぐ読むべし。軍の再編に関係すること。
GID00052342	少佐へ。
GID00052343	君と私はいま君のいる状況についてよく気を配っている。だから私はこの手紙の内容について謝っておかければならない。Camp Forlorn Hopeが非常警戒態勢戦闘地域であることと、その高い兵員の死亡率によって、君はすべての女性NCR人民(非戦闘員を含む)を撤退させCamp McCarranへ更新させるという再編を命令された。女性のNCR人民以外はほかの通告があるまで絶対にCamp Forlorn Hopeに駐屯しているように。
GID00052344	上層部がどこから配置換えしてくるか判断できるまで君は配置換えされそうもないだろう。
GID00052345	少佐。心中お察しする。
GID00052346	署名
GID00052347	Scheppman, Andy
GID00052348	Assignments Office
GID00052349	ORDER AUTHORIZATION 10328487
GID00052350	RobcOS v.85
GID00052351	(C)2076 RobCo
GID00052352	========================
GID00052353	| User Log:
GID00052354	| >> Administrator (RobCoID 2398-H)
GID00052355	| >> New_Admin: Li, Madison
GID00052356	| Welcome new user, Li, Madison
GID00052357	| >> New_Targeting_Param:
GID00052358	| >>> PurityResearchers_userGroup
GID00052359	========================
GID00052367	これはCrimson Caravan CompanyのAlice McLaffertyからの、装備、バラモン、取引契約を含むCassidy Caravansの全てをCassから買収するという提案の手紙だ。
GID00052368	Camp Forlorn HopeのNCRは補給に窮している。Quartermaster Mayesは倒れた兵達、再配分物資の追跡の為にホロタグを探している。手助けすれば感謝されるだろう。
GID00052369	家を捜索しろ!
GID00052370	フードプロセッサーの修理には以下の部品が必要になる
GID00052371	2つのパイロットランプ
GID00052372	2つの圧力鍋
GID00052373	2つのコンダクター
GID00052374	2つの消化ノズル
GID00052375	4つの核分裂バッテリー
GID00052376	2つの蒸気圧力計
GID00052377	2つのセンサーモジュール
GID00052378	5つの廃棄部品
GID00052379	1つの深鍋
GID00052380	Mr. Humbert -
GID00052382	親愛なるMs. Van Graff,
GID00052383	最近Cassidy Caravansが多くの挫折を味わっているとのこと。これらの不幸な事件があの経営者の若い酒浸りの猟犬に、彼女の残りの資産を私に売却するようにしてくれることを願います。
GID00052384	我々の協定に従い、あなたの競争相手であるGun Runnersを弱体化させるため並々ならぬ努力を払っています。近い将来あなたは神秘的で急激な売り上げの急増が期待できるでしょう。
GID00052385	敬具、
GID00052386	AM
GID00052387	 ロック・クリークの洞くつへのルートを示した地図です。"ミレルークキングの宝の間!"と書かれています。
GID00052388	住民の皆さんごきげんよう、
GID00052389	皆様にお伝えするのは心苦しいのですが、現在浄水フィルターに問題が生じています。この問題を解決するために全力を尽くしていることは保証いたしますが、いずれにしろ、フィルターが直るまで節水に努めてくださいますようお願いいたします。もし気分が優れない場合には医務室に報告してください。
GID00052390	未登録ユーザーです。
GID00052391	ネットワークアクセスが拒否されました。
GID00052392	全額支払って再試行して下さい。ありがとうございました!
GID00052393	墓地の中に、空っぽの深い墓がある。底には汚い水が溜まっていて、ふやけたネズミの死骸がいくつかと、ゾンビのような遺体が浮かんでいる。落ちたら危険だ!
GID00052394	RobcOS v.85
GID00052395	(C)2076 RobCo
GID00052396	========================
GID00052397	| User Log:
GID00052398	| >> Administrator (RobCoID 2398-H)
GID00052399	| >> New_Admin: Enclave
GID00052400	| Welcome new user, Enclave
GID00052401	| >> New_Targeting_Param:
GID00052402	| >>> Enclave_userGroup
GID00052403	========================
GID00052404	墓地の中に、空っぽの深い墓がある。底には汚い水が溜まっていて、ふやけたネズミの死骸がいくつかと、ゾンビのような遺体が浮かんでいる。落ちたら危険だ!
GID00052405	醜いゾンビの頭が、墓石に絡みつく木の根っこに引っかかっている。任務遂行の証に、このおぞましい頭を袋に詰め込んだ。
GID00052406	墓地の中に、空っぽの深い墓がある。底には汚い水が溜まっていて、ふやけたネズミの死骸がいくつか浮かんでいる。落ちたら危険だ!
GID00052407	Keithがイカサマをしたという証拠がある。Captain Parkerに見つけたものを報告する。
GID00052408	NCRCFにいるChavezはお前に彼の独房のカギをとってほしがっている。
GID00052409	 次回の市議会の議題
GID00052410	フライトデッキのさく
GID00052411	税金。ゲート通行税? 水税?
GID00052412	兵器寄贈プログラム
GID00052413	米国陸軍
GID00052414	調査および開発
GID00052416	RRD-HA23-P R27-954-88
GID00052418	1.きみは我らが大統領から、セクター76Zに広がるクレーターの調査およびサンプル回収を任命された。
GID00052419	2.きみと一緒に配備済みの兵器類は、事前のテストでは信頼性が証明されたが、何らかの問題が生じた場合は、このターミナルを使用してディフェンスグリッドをパワーダウンすることを推奨する。
GID00052420	3.ご協力感謝する。
GID00052421	 注文内容:
GID00052422	リトル・ランプライトの子供を1人
GID00052423	条件:
GID00052424	人見知りしない、信じやすい、知らない人についていくほど幼い
GID00052425	受け渡し方法:
GID00052426	子供奴隷商人がランプライトの外で待っている
GID00052427	彼女に子供を引き渡せば、あとは彼女が搬送する
GID00052428	支払い:
GID00052429	子供を奴隷商人に引き渡したら、パラダイス・フォールズに戻って、ユーロジー・ジョーンズから報酬を受け取る
GID00052433	警告: 放射能がろ過装置で検出されました。他の施設で放射能漏れは検出されていません。外部の原因を調査してください。
GID00052434	フライト制御装置更新
GID00052435	***警告***
GID00052436	ソフトウェアのセッティングに改悪データを検出
GID00052437	フライト制御装置は感染します。
GID00052438	***警告***
GID00052439	67ページ
GID00052440	...戦闘でパニック寸前のvaultの居住者の元に不意に原子炉への損傷についての発表されました。原子炉と主要なコンピュータシステムへの損傷を修理するために、専門家は奮闘しました。私達は、自動安全プロトコルの一部として、原子炉が、その冷却システムのために代わりのパイプラインを使うように再設定されたことをあまりにも遅く知り、残念なことに、メインフレームへの損害によって、システムは、vaultへの構造の損害を検出することができませんでした。放射性ガスは折れたパイプを通して漏れ出て、vaultを汚染しています。すべてその上で、私達はvaultの主要なドアをあけることができません。全システムが自動であるようで、マニュアルでの無効化機能は使用不能にされています。私達は、まさにドアが開くまでの長い間、私達が生き残れることを望みます...
